app,real_rf_state_id,target_rsrp_dbm,target_rsrq_db,target_snr_db,observations,traces,within_application_time_probability,equal_trace_within_application_probability
Amazon_Prime,rsrp=-98|rsrq=-15|snr=5,-98,-15,5,4,1,0.00597907324365,0.00595238095238
Amazon_Prime,rsrp=-98|rsrq=-17|snr=3,-98,-17,3,4,1,0.00597907324365,0.00595238095238
Amazon_Prime,rsrp=-98|rsrq=-18|snr=1,-98,-18,1,4,1,0.00597907324365,0.00595238095238
Amazon_Prime,rsrp=-99|rsrq=-16|snr=3,-99,-16,3,4,1,0.00597907324365,0.00595238095238
Amazon_Prime,rsrp=-100|rsrq=-10|snr=-4,-100,-10,-4,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-100|rsrq=-10|snr=-6,-100,-10,-6,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-100|rsrq=-10|snr=-7,-100,-10,-7,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-100|rsrq=-10|snr=8,-100,-10,8,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-100|rsrq=-11|snr=0,-100,-11,0,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-100|rsrq=-12|snr=1,-100,-12,1,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-100|rsrq=-12|snr=7,-100,-12,7,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-100|rsrq=-13|snr=-7,-100,-13,-7,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-100|rsrq=-16|snr=0,-100,-16,0,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-100|rsrq=-18|snr=2,-100,-18,2,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-100|rsrq=-9|snr=5,-100,-9,5,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-101|rsrq=-10|snr=7,-101,-10,7,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-101|rsrq=-11|snr=3,-101,-11,3,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-101|rsrq=-12|snr=2,-101,-12,2,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-102|rsrq=-10|snr=8,-102,-10,8,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-102|rsrq=-16|snr=6,-102,-16,6,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-98|rsrq=-11|snr=0,-98,-11,0,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-98|rsrq=-11|snr=6,-98,-11,6,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-98|rsrq=-13|snr=13,-98,-13,13,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-98|rsrq=-9|snr=13,-98,-9,13,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-99|rsrq=-10|snr=-8,-99,-10,-8,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-99|rsrq=-10|snr=0,-99,-10,0,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-99|rsrq=-10|snr=7,-99,-10,7,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-99|rsrq=-10|snr=9,-99,-10,9,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-99|rsrq=-11|snr=5,-99,-11,5,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-99|rsrq=-12|snr=-6,-99,-12,-6,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-99|rsrq=-12|snr=7,-99,-12,7,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-99|rsrq=-12|snr=9,-99,-12,9,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-99|rsrq=-13|snr=1,-99,-13,1,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-99|rsrq=-13|snr=8,-99,-13,8,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-99|rsrq=-9|snr=1,-99,-9,1,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-99|rsrq=-9|snr=7,-99,-9,7,2,1,0.00298953662182,0.00301204819277
Amazon_Prime,rsrp=-100|rsrq=-10|snr=-5,-100,-10,-5,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-100|rsrq=-10|snr=9,-100,-10,9,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-100|rsrq=-11|snr=-2,-100,-11,-2,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-100|rsrq=-11|snr=-4,-100,-11,-4,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-100|rsrq=-11|snr=11,-100,-11,11,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-100|rsrq=-12|snr=-1,-100,-12,-1,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-100|rsrq=-12|snr=3,-100,-12,3,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-100|rsrq=-13|snr=-1,-100,-13,-1,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-100|rsrq=-13|snr=0,-100,-13,0,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-100|rsrq=-14|snr=-1,-100,-14,-1,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-100|rsrq=-15|snr=-3,-100,-15,-3,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-100|rsrq=-9|snr=0,-100,-9,0,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-101|rsrq=-16|snr=-2,-101,-16,-2,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-98|rsrq=-10|snr=4,-98,-10,4,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-98|rsrq=-10|snr=5,-98,-10,5,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-98|rsrq=-10|snr=8,-98,-10,8,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-98|rsrq=-11|snr=-1,-98,-11,-1,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-98|rsrq=-11|snr=1,-98,-11,1,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-98|rsrq=-12|snr=-2,-98,-12,-2,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-98|rsrq=-13|snr=-1,-98,-13,-1,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-98|rsrq=-13|snr=1,-98,-13,1,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-98|rsrq=-13|snr=8,-98,-13,8,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-98|rsrq=-16|snr=-2,-98,-16,-2,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-99|rsrq=-10|snr=-4,-99,-10,-4,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-99|rsrq=-10|snr=1,-99,-10,1,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-99|rsrq=-10|snr=5,-99,-10,5,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-99|rsrq=-11|snr=0,-99,-11,0,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-99|rsrq=-11|snr=6,-99,-11,6,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-99|rsrq=-11|snr=8,-99,-11,8,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-99|rsrq=-11|snr=9,-99,-11,9,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-99|rsrq=-12|snr=-1,-99,-12,-1,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-99|rsrq=-12|snr=3,-99,-12,3,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-99|rsrq=-13|snr=0,-99,-13,0,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-99|rsrq=-13|snr=3,-99,-13,3,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-99|rsrq=-14|snr=-2,-99,-14,-2,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-99|rsrq=-15|snr=-1,-99,-15,-1,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-99|rsrq=-15|snr=-4,-99,-15,-4,2,1,0.00298953662182,0.00299401197605
Amazon_Prime,rsrp=-100|rsrq=-11|snr=-3,-100,-11,-3,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-100|rsrq=-11|snr=-9,-100,-11,-9,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-100|rsrq=-12|snr=-2,-100,-12,-2,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-100|rsrq=-13|snr=1,-100,-13,1,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-100|rsrq=-13|snr=11,-100,-13,11,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-100|rsrq=-13|snr=5,-100,-13,5,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-100|rsrq=-14|snr=-3,-100,-14,-3,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-100|rsrq=-15|snr=-2,-100,-15,-2,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-100|rsrq=-15|snr=5,-100,-15,5,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-100|rsrq=-16|snr=1,-100,-16,1,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-10|snr=1,-101,-10,1,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-10|snr=6,-101,-10,6,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-11|snr=-4,-101,-11,-4,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-11|snr=10,-101,-11,10,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-11|snr=6,-101,-11,6,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-12|snr=-3,-101,-12,-3,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-12|snr=3,-101,-12,3,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-12|snr=5,-101,-12,5,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-12|snr=6,-101,-12,6,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-13|snr=-1,-101,-13,-1,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-13|snr=-2,-101,-13,-2,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-13|snr=1,-101,-13,1,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-13|snr=2,-101,-13,2,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-13|snr=3,-101,-13,3,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-13|snr=6,-101,-13,6,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-13|snr=7,-101,-13,7,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-14|snr=1,-101,-14,1,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-14|snr=8,-101,-14,8,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-15|snr=-2,-101,-15,-2,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-15|snr=-3,-101,-15,-3,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-15|snr=-4,-101,-15,-4,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-15|snr=5,-101,-15,5,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-15|snr=8,-101,-15,8,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-15|snr=9,-101,-15,9,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-16|snr=2,-101,-16,2,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-101|rsrq=-18|snr=-2,-101,-18,-2,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-97|rsrq=-11|snr=8,-97,-11,8,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-97|rsrq=-12|snr=1,-97,-12,1,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-97|rsrq=-12|snr=4,-97,-12,4,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-97|rsrq=-13|snr=5,-97,-13,5,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-97|rsrq=-14|snr=3,-97,-14,3,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-97|rsrq=-14|snr=8,-97,-14,8,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-97|rsrq=-14|snr=9,-97,-14,9,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-97|rsrq=-15|snr=4,-97,-15,4,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-97|rsrq=-16|snr=10,-97,-16,10,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-97|rsrq=-16|snr=9,-97,-16,9,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-10|snr=2,-98,-10,2,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-11|snr=11,-98,-11,11,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-11|snr=5,-98,-11,5,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-12|snr=11,-98,-12,11,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-12|snr=5,-98,-12,5,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-13|snr=12,-98,-13,12,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-13|snr=2,-98,-13,2,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-13|snr=9,-98,-13,9,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-14|snr=12,-98,-14,12,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-14|snr=3,-98,-14,3,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-14|snr=7,-98,-14,7,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-14|snr=9,-98,-14,9,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-15|snr=4,-98,-15,4,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-15|snr=6,-98,-15,6,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-16|snr=1,-98,-16,1,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-16|snr=2,-98,-16,2,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-16|snr=3,-98,-16,3,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-16|snr=6,-98,-16,6,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-16|snr=9,-98,-16,9,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-17|snr=-2,-98,-17,-2,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-17|snr=0,-98,-17,0,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-17|snr=6,-98,-17,6,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-98|rsrq=-18|snr=2,-98,-18,2,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-99|rsrq=-13|snr=6,-99,-13,6,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-99|rsrq=-13|snr=9,-99,-13,9,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-99|rsrq=-14|snr=3,-99,-14,3,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-99|rsrq=-14|snr=7,-99,-14,7,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-99|rsrq=-14|snr=9,-99,-14,9,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-99|rsrq=-15|snr=3,-99,-15,3,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-99|rsrq=-15|snr=5,-99,-15,5,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-99|rsrq=-15|snr=7,-99,-15,7,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-99|rsrq=-15|snr=8,-99,-15,8,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-99|rsrq=-16|snr=2,-99,-16,2,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-99|rsrq=-16|snr=9,-99,-16,9,2,1,0.00298953662182,0.00297619047619
Amazon_Prime,rsrp=-100|rsrq=-11|snr=12,-100,-11,12,1,1,0.00149476831091,0.00150602409639
Amazon_Prime,rsrp=-99|rsrq=-9|snr=2,-99,-9,2,1,1,0.00149476831091,0.00149700598802
Download,rsrp=-97|rsrq=-16|snr=7,-97,-16,7,12,1,0.015037593985,0.0150943396226
Download,rsrp=-101|rsrq=-16|snr=5,-101,-16,5,11,1,0.0137844611529,0.0136645962733
Download,rsrp=-104|rsrq=-16|snr=0,-104,-16,0,9,1,0.0112781954887,0.011320754717
Download,rsrp=-104|rsrq=-18|snr=0,-104,-18,0,8,2,0.0100250626566,0.0100788153809
Download,rsrp=-103|rsrq=-15|snr=0,-103,-15,0,7,2,0.00877192982456,0.00884483719449
Download,rsrp=-96|rsrq=-15|snr=5,-96,-15,5,7,1,0.00877192982456,0.00869565217391
Download,rsrp=-99|rsrq=-16|snr=6,-99,-16,6,7,1,0.00877192982456,0.00869565217391
Download,rsrp=-103|rsrq=-17|snr=0,-103,-17,0,6,1,0.00751879699248,0.00759493670886
Download,rsrp=-103|rsrq=-17|snr=1,-103,-17,1,6,2,0.00751879699248,0.0075630921105
Download,rsrp=-104|rsrq=-17|snr=1,-104,-17,1,6,2,0.00751879699248,0.0075630921105
Download,rsrp=-104|rsrq=-14|snr=-2,-104,-14,-2,6,1,0.00751879699248,0.00754716981132
